Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-2,-2,5,1,0
1,2,-2,-4,4,1,0
1,3,-2,-6,4,1,0
1,4,0,-6,2,1,0
1,5,0,-6,3,1,0
1,6,0,-6,5,1,0
1,7,0,-6,3,1,0
1,8,0,-6,5,1,0
1,9,0,-6,4,1,0
1,10,0,-6,2,1,0
1,11,0,-6,4,1,0
1,12,0,-6,5,1,0
1,13,0,-6,2,1,0
1,14,0,-6,1,1,0
1,15,0,-6,4,1,0
1,16,0,-6,0,1,0
1,17,0,-6,2,1,0
1,18,0,-6,3,1,0
1,19,0,-6,3,1,0
1,20,0,-6,2,1,0
1,21,0,-6,3,1,0
1,22,0,-6,1,1,0
1,23,0,-6,3,1,0
1,24,0,-6,4,1,0
1,25,50,44,5,1,0
1,26,50,94,5,1,0
1,27,0,94,1,1,0
1,28,0,94,2,1,0
1,29,0,94,3,1,0
1,30,0,94,3,1,0
1,31,-10,84,0,1,1
2,1,0,0,2,1,0
2,2,0,0,3,1,0
2,3,-3,-3,0,1,0
2,4,0,-3,2,1,0
2,5,0,-3,1,1,0
2,6,0,-3,0,1,0
2,7,0,-3,4,1,0
2,8,0,-3,2,1,0
2,9,0,-3,3,1,0
2,10,-13,-16,3,1,1
3,1,0,0,5,1,0
3,2,0,0,4,1,0
3,3,0,0,4,1,0
3,4,0,0,3,1,0
3,5,0,0,1,1,0
3,6,0,0,1,1,0
3,7,-3,-3,2,1,0
3,8,-3,-6,0,1,0
3,9,0,-6,3,1,0
3,10,0,-6,4,1,0
3,11,-3,-9,2,1,0
3,12,-3,-12,2,1,0
3,13,-10,-22,2,1,1
4,1,0,0,1,1,0
4,2,0,0,5,1,0
4,3,-1,-1,3,1,0
4,4,0,-1,0,1,0
4,5,0,-1,2,1,0
4,6,0,-1,0,1,0
4,7,-10,-11,2,1,1
5,1,-2,-2,4,1,0
5,2,0,-2,1,1,0
5,3,0,-2,3,1,0
5,4,-3,-5,3,1,0
5,5,0,-5,1,1,0
5,6,-10,-15,3,1,1
6,1,0,0,1,1,0
6,2,0,0,5,1,0
6,3,0,0,4,1,0
6,4,0,0,5,1,0
6,5,0,0,2,1,0
6,6,0,0,5,1,0
6,7,0,0,3,1,0
6,8,0,0,1,1,0
6,9,-10,-10,3,1,1
7,1,0,0,4,1,0
7,2,13,13,5,1,0
7,3,0,13,5,1,0
7,4,-1,12,2,1,0
7,5,0,12,0,1,0
7,6,-10,2,5,1,1
8,1,0,0,3,1,0
8,2,50,50,5,1,0
8,3,-1,49,1,1,0
8,4,0,49,2,1,0
8,5,-1,48,3,1,0
8,6,0,48,1,1,0
8,7,-10,38,3,1,1
9,1,0,0,1,1,0
9,2,0,0,1,1,0
9,3,0,0,0,1,0
9,4,0,0,1,1,0
9,5,0,0,1,1,0
9,6,-3,-3,1,1,0
9,7,-3,-6,3,1,0
9,8,-3,-9,5,1,0
9,9,-3,-12,4,1,0
9,10,-3,-15,2,1,0
9,11,0,-15,1,1,0
9,12,0,-15,3,1,0
9,13,0,-15,1,1,0
9,14,0,-15,4,1,0
9,15,0,-15,0,1,0
9,16,-1,-16,3,1,0
9,17,-11,-27,5,1,1
10,1,-3,-3,0,1,0
10,2,-3,-6,5,1,0
10,3,-3,-9,5,1,0
10,4,-3,-12,5,1,0
10,5,-3,-15,4,1,0
10,6,-3,-18,4,1,0
10,7,0,-18,2,1,0
10,8,-3,-21,0,1,0
10,9,-3,-24,5,1,0
10,10,-3,-27,4,1,0
10,11,0,-27,0,1,0
10,12,-3,-30,1,1,0
10,13,-3,-33,4,1,0
10,14,0,-33,1,1,0
10,15,-13,-46,3,1,1
11,1,0,0,1,1,0
11,2,0,0,1,1,0
11,3,0,0,1,1,0
11,4,-10,-10,2,1,1
12,1,0,0,4,1,0
12,2,-10,-10,0,1,1
13,1,-2,-2,5,1,0
13,2,0,-2,3,1,0
13,3,0,-2,3,1,0
13,4,0,-2,3,1,0
13,5,0,-2,5,1,0
13,6,0,-2,2,1,0
13,7,-1,-3,0,1,0
13,8,0,-3,0,1,0
13,9,0,-3,3,1,0
13,10,0,-3,2,1,0
13,11,-11,-14,0,1,1
14,1,-10,-10,1,1,1
15,1,-10,-10,3,1,1
16,1,-3,-3,1,1,0
16,2,0,-3,3,1,0
16,3,0,-3,1,1,0
16,4,-1,-4,3,1,0
16,5,-1,-5,4,1,0
16,6,-1,-6,5,1,0
16,7,0,-6,1,1,0
16,8,-1,-7,0,1,0
16,9,0,-7,1,1,0
16,10,0,-7,3,1,0
16,11,0,-7,0,1,0
16,12,0,-7,1,1,0
16,13,0,-7,4,1,0
16,14,0,-7,0,1,0
16,15,0,-7,0,1,0
16,16,0,-7,4,1,0
16,17,0,-7,1,1,0
16,18,0,-7,5,1,0
16,19,0,-7,0,1,0
16,20,0,-7,3,1,0
16,21,0,-7,0,1,0
16,22,0,-7,2,1,0
16,23,-10,-17,5,1,1
17,1,0,0,1,1,0
17,2,0,0,1,1,0
17,3,0,0,4,1,0
17,4,0,0,5,1,0
17,5,-10,-10,3,1,1
18,1,-3,-3,2,1,0
18,2,0,-3,1,1,0
18,3,0,-3,4,1,0
18,4,0,-3,3,1,0
18,5,0,-3,2,1,0
18,6,0,-3,3,1,0
18,7,0,-3,0,1,0
18,8,0,-3,4,1,0
18,9,0,-3,0,1,0
18,10,-3,-6,3,1,0
18,11,-3,-9,5,1,0
18,12,0,-9,1,1,0
18,13,-13,-22,0,1,1
19,1,0,0,1,1,0
19,2,0,0,3,1,0
19,3,0,0,1,1,0
19,4,0,0,0,1,0
19,5,0,0,0,1,0
19,6,0,0,4,1,0
19,7,0,0,4,1,0
19,8,0,0,4,1,0
19,9,0,0,5,1,0
19,10,0,0,0,1,0
19,11,0,0,2,1,0
19,12,0,0,2,1,0
19,13,0,0,0,1,0
19,14,-1,-1,3,1,0
19,15,-1,-2,5,1,0
19,16,0,-2,2,1,0
19,17,0,-2,1,1,0
19,18,-10,-12,2,1,1
20,1,-2,-2,5,1,0
20,2,0,-2,1,1,0
20,3,0,-2,0,1,0
20,4,0,-2,1,1,0
20,5,0,-2,4,1,0
20,6,-3,-5,3,1,0
20,7,-3,-8,5,1,0
20,8,-3,-11,5,1,0
20,9,0,-11,2,1,0
20,10,-13,-24,1,1,1
21,1,0,0,1,1,0
21,2,-1,-1,1,1,0
21,3,-1,-2,4,1,0
21,4,-1,-3,5,1,0
21,5,0,-3,0,1,0
21,6,0,-3,5,1,0
21,7,-11,-14,0,1,1
22,1,-3,-3,2,1,0
22,2,0,-3,0,1,0
22,3,0,-3,4,1,0
22,4,-1,-4,0,1,0
22,5,0,-4,3,1,0
22,6,0,-4,5,1,0
22,7,-1,-5,2,1,0
22,8,-1,-6,5,1,0
22,9,0,-6,2,1,0
22,10,-10,-16,5,1,1
23,1,-1,-1,4,1,0
23,2,0,-1,1,1,0
23,3,-1,-2,1,1,0
23,4,0,-2,1,1,0
23,5,0,-2,1,1,0
23,6,0,-2,4,1,0
23,7,0,-2,2,1,0
23,8,0,-2,2,1,0
23,9,0,-2,5,1,0
23,10,0,-2,2,1,0
23,11,0,-2,3,1,0
23,12,0,-2,4,1,0
23,13,0,-2,3,1,0
23,14,0,-2,2,1,0
23,15,0,-2,3,1,0
23,16,0,-2,3,1,0
23,17,0,-2,5,1,0
23,18,-10,-12,3,1,1
24,1,0,0,4,1,0
24,2,25,25,5,1,0
24,3,-3,22,3,1,0
24,4,-3,19,4,1,0
24,5,0,19,0,1,0
24,6,0,19,0,1,0
24,7,-3,16,3,1,0
24,8,-3,13,4,1,0
24,9,0,13,1,1,0
24,10,-3,10,0,1,0
24,11,-1,9,0,1,0
24,12,0,9,0,1,0
24,13,0,9,4,1,0
24,14,-1,8,3,1,0
24,15,0,8,2,1,0
24,16,0,8,5,1,0
24,17,0,8,4,1,0
24,18,-10,-2,0,1,1
25,1,0,0,4,1,0
25,2,-1,-1,1,1,0
25,3,0,-1,3,1,0
25,4,-1,-2,0,1,0
25,5,0,-2,0,1,0
25,6,-1,-3,1,1,0
25,7,-11,-14,5,1,1
26,1,0,0,0,1,0
26,2,-1,-1,0,1,0
26,3,-1,-2,4,1,0
26,4,-1,-3,4,1,0
26,5,-1,-4,5,1,0
26,6,0,-4,2,1,0
26,7,-1,-5,0,1,0
26,8,0,-5,0,1,0
26,9,-1,-6,1,1,0
26,10,-1,-7,4,1,0
26,11,0,-7,1,1,0
26,12,0,-7,1,1,0
26,13,0,-7,2,1,0
26,14,-13,-20,1,1,1
27,1,0,0,2,1,0
27,2,0,0,2,1,0
27,3,0,0,0,1,0
27,4,-1,-1,0,1,0
27,5,0,-1,3,1,0
27,6,-3,-4,1,1,0
27,7,0,-4,2,1,0
27,8,0,-4,5,1,0
27,9,0,-4,1,1,0
27,10,-10,-14,5,1,1
28,1,-1,-1,4,1,0
28,2,-3,-4,0,1,0
28,3,-3,-7,5,1,0
28,4,-3,-10,4,1,0
28,5,-3,-13,4,1,0
28,6,0,-13,0,1,0
28,7,0,-13,4,1,0
28,8,0,-13,3,1,0
28,9,0,-13,0,1,0
28,10,-3,-16,0,1,0
28,11,-3,-19,4,1,0
28,12,-3,-22,4,1,0
28,13,0,-22,1,1,0
28,14,-3,-25,2,1,0
28,15,-3,-28,4,1,0
