Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,3,1,0
1,2,0,0,4,1,0
1,3,0,0,1,1,0
1,4,0,0,4,1,0
1,5,-10,-10,3,1,1
2,1,-1,-1,3,1,0
2,2,-1,-2,5,1,0
2,3,-1,-3,0,1,0
2,4,0,-3,2,1,0
2,5,0,-3,0,1,0
2,6,0,-3,1,1,0
2,7,0,-3,5,1,0
2,8,-11,-14,3,1,1
3,1,0,0,1,1,0
3,2,0,0,2,1,0
3,3,0,0,5,1,0
3,4,0,0,0,1,0
3,5,-1,-1,2,1,0
3,6,0,-1,2,1,0
3,7,-10,-11,2,1,1
4,1,0,0,3,1,0
4,2,-1,-1,3,1,0
4,3,-1,-2,5,1,0
4,4,0,-2,2,1,0
4,5,-1,-3,2,1,0
4,6,-13,-16,1,1,1
5,1,-3,-3,4,1,0
5,2,0,-3,3,1,0
5,3,0,-3,4,1,0
5,4,0,-3,5,1,0
5,5,0,-3,1,1,0
5,6,0,-3,1,1,0
5,7,0,-3,1,1,0
5,8,-3,-6,2,1,0
5,9,0,-6,2,1,0
5,10,0,-6,2,1,0
5,11,0,-6,2,1,0
5,12,0,-6,3,1,0
5,13,0,-6,5,1,0
5,14,-1,-7,1,1,0
5,15,-1,-8,5,1,0
5,16,-11,-19,2,1,1
6,1,0,0,0,1,0
6,2,0,0,0,1,0
6,3,0,0,4,1,0
6,4,0,0,1,1,0
6,5,0,0,1,1,0
6,6,0,0,3,1,0
6,7,0,0,5,1,0
6,8,0,0,2,1,0
6,9,0,0,3,1,0
6,10,0,0,0,1,0
6,11,0,0,3,1,0
6,12,0,0,3,1,0
6,13,0,0,2,1,0
6,14,0,0,0,1,0
6,15,0,0,1,1,0
6,16,0,0,5,1,0
6,17,0,0,4,1,0
6,18,0,0,4,1,0
6,19,0,0,5,1,0
6,20,0,0,2,1,0
6,21,0,0,1,1,0
6,22,0,0,0,1,0
6,23,0,0,5,1,0
6,24,0,0,3,1,0
6,25,0,0,4,1,0
6,26,0,0,0,1,0
6,27,-1,-1,0,1,0
6,28,0,-1,3,1,0
6,29,-11,-12,2,1,1
7,1,-10,-10,1,1,1
8,1,0,0,0,1,0
8,2,0,0,5,1,0
8,3,0,0,4,1,0
8,4,-1,-1,1,1,0
8,5,0,-1,0,1,0
8,6,0,-1,5,1,0
8,7,-10,-11,2,1,1
9,1,0,0,2,1,0
9,2,50,50,5,1,0
9,3,0,50,5,1,0
9,4,-1,49,1,1,0
9,5,0,49,2,1,0
9,6,-1,48,1,1,0
9,7,-13,35,2,1,1
10,1,0,0,1,1,0
10,2,0,0,1,1,0
10,3,0,0,3,1,0
10,4,0,0,2,1,0
10,5,0,0,1,1,0
10,6,0,0,1,1,0
10,7,0,0,0,1,0
10,8,0,0,0,1,0
10,9,0,0,0,1,0
10,10,-3,-3,2,1,0
10,11,0,-3,0,1,0
10,12,-3,-6,3,1,0
10,13,0,-6,1,1,0
10,14,0,-6,1,1,0
10,15,-10,-16,2,1,1
11,1,-3,-3,0,1,0
11,2,-10,-13,3,1,1
12,1,0,0,5,1,0
12,2,-3,-3,2,1,0
12,3,-3,-6,1,1,0
12,4,-3,-9,0,1,0
12,5,-13,-22,1,1,1
13,1,0,0,2,1,0
13,2,0,0,5,1,0
13,3,0,0,2,1,0
13,4,0,0,5,1,0
13,5,-1,-1,1,1,0
13,6,0,-1,0,1,0
13,7,0,-1,0,1,0
13,8,0,-1,1,1,0
13,9,-10,-11,5,1,1
14,1,0,0,0,1,0
14,2,0,0,5,1,0
14,3,0,0,1,1,0
14,4,0,0,3,1,0
14,5,0,0,0,1,0
14,6,0,0,3,1,0
14,7,-10,-10,3,1,1
15,1,0,0,5,1,0
15,2,-3,-3,1,1,0
15,3,0,-3,0,1,0
15,4,0,-3,4,1,0
15,5,0,-3,0,1,0
15,6,0,-3,2,1,0
15,7,0,-3,4,1,0
15,8,0,-3,3,1,0
15,9,0,-3,4,1,0
15,10,0,-3,2,1,0
15,11,0,-3,5,1,0
15,12,0,-3,3,1,0
15,13,0,-3,4,1,0
15,14,0,-3,4,1,0
15,15,-3,-6,0,1,0
15,16,0,-6,0,1,0
15,17,0,-6,2,1,0
15,18,0,-6,3,1,0
15,19,0,-6,5,1,0
15,20,0,-6,0,1,0
15,21,0,-6,2,1,0
15,22,0,-6,3,1,0
15,23,0,-6,4,1,0
15,24,0,-6,4,1,0
15,25,0,-6,3,1,0
15,26,0,-6,4,1,0
15,27,0,-6,2,1,0
15,28,0,-6,5,1,0
15,29,0,-6,1,1,0
15,30,0,-6,4,1,0
15,31,0,-6,5,1,0
15,32,0,-6,3,1,0
15,33,-1,-7,1,1,0
15,34,-13,-20,2,1,1
16,1,0,0,4,1,0
16,2,-1,-1,1,1,0
16,3,-1,-2,4,1,0
16,4,-1,-3,4,1,0
16,5,0,-3,1,1,0
16,6,0,-3,2,1,0
16,7,0,-3,4,1,0
16,8,0,-3,3,1,0
16,9,0,-3,4,1,0
16,10,0,-3,2,1,0
16,11,0,-3,2,1,0
16,12,-3,-6,0,1,0
16,13,0,-6,0,1,0
16,14,0,-6,3,1,0
16,15,0,-6,3,1,0
16,16,0,-6,3,1,0
16,17,0,-6,1,1,0
16,18,0,-6,4,1,0
16,19,50,44,5,1,0
16,20,0,44,4,1,0
16,21,-1,43,2,1,0
16,22,0,43,3,1,0
16,23,0,43,0,1,0
16,24,0,43,0,1,0
16,25,0,43,2,1,0
16,26,-1,42,2,1,0
16,27,-1,41,4,1,0
16,28,0,41,0,1,0
16,29,0,41,2,1,0
16,30,0,41,3,1,0
16,31,0,41,0,1,0
16,32,-3,38,0,1,0
16,33,-3,35,4,1,0
16,34,-3,32,4,1,0
16,35,0,32,1,1,0
16,36,-3,29,0,1,0
16,37,-3,26,4,1,0
16,38,-3,23,4,1,0
16,39,0,23,3,1,0
16,40,0,23,3,1,0
16,41,0,23,2,1,0
