Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1.0,1.0,-2.0,-2.0,4.0,0.9,0.0
1.0,2.0,0.0,-2.0,1.0,0.9,0.0
1.0,3.0,0.0,-2.0,4.0,0.9,0.0
1.0,4.0,-10.0,-12.0,2.0,0.9,1.0
2.0,1.0,-1.0,-1.0,0.0,0.8999995000000001,0.0
2.0,2.0,0.0,-1.0,2.0,0.8999995000000001,0.0
2.0,3.0,0.0,-1.0,0.0,0.8999995000000001,0.0
2.0,4.0,-10.0,-11.0,2.0,0.8999995000000001,1.0
3.0,1.0,-3.0,-3.0,0.0,0.8999990000000001,0.0
3.0,2.0,-3.0,-6.0,2.0,0.8999990000000001,0.0
3.0,3.0,-3.0,-9.0,5.0,0.8999990000000001,0.0
3.0,4.0,0.0,-9.0,2.0,0.8999990000000001,0.0
3.0,5.0,0.0,-9.0,4.0,0.8999990000000001,0.0
3.0,6.0,0.0,-9.0,2.0,0.8999990000000001,0.0
3.0,7.0,-1.0,-10.0,2.0,0.8999990000000001,0.0
3.0,8.0,-1.0,-11.0,0.0,0.8999990000000001,0.0
3.0,9.0,0.0,-11.0,3.0,0.8999990000000001,0.0
3.0,10.0,-10.0,-21.0,0.0,0.8999990000000001,1.0
4.0,1.0,0.0,0.0,5.0,0.8999985000000001,0.0
4.0,2.0,0.0,0.0,5.0,0.8999985000000001,0.0
4.0,3.0,0.0,0.0,2.0,0.8999985000000001,0.0
4.0,4.0,0.0,0.0,2.0,0.8999985000000001,0.0
4.0,5.0,0.0,0.0,2.0,0.8999985000000001,0.0
4.0,6.0,-1.0,-1.0,2.0,0.8999985000000001,0.0
4.0,7.0,-1.0,-2.0,5.0,0.8999985000000001,0.0
4.0,8.0,-3.0,-5.0,1.0,0.8999985000000001,0.0
4.0,9.0,-10.0,-15.0,2.0,0.8999985000000001,1.0
5.0,1.0,-2.0,-2.0,4.0,0.8999980000000002,0.0
5.0,2.0,0.0,-2.0,2.0,0.8999980000000002,0.0
5.0,3.0,0.0,-2.0,2.0,0.8999980000000002,0.0
5.0,4.0,0.0,-2.0,4.0,0.8999980000000002,0.0
5.0,5.0,0.0,-2.0,1.0,0.8999980000000002,0.0
5.0,6.0,0.0,-2.0,5.0,0.8999980000000002,0.0
5.0,7.0,0.0,-2.0,4.0,0.8999980000000002,0.0
5.0,8.0,0.0,-2.0,4.0,0.8999980000000002,0.0
5.0,9.0,0.0,-2.0,3.0,0.8999980000000002,0.0
5.0,10.0,0.0,-2.0,4.0,0.8999980000000002,0.0
5.0,11.0,0.0,-2.0,0.0,0.8999980000000002,0.0
